STUDY_ID,EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,ORDERED_DEPTH_CODE,SAMPLE_ID,DEPTH (m),SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),PCT_SAT (PCT),FLUORESCENCE (ug/L),FLU_RAW (ug/L),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),pH (),LATITUDE,LONGITUDE
BWQM,WN225,F23,6/28/2022 6:13,A,A,WN22502E,1.46,0.52,1.52,40.35,7.673,95.78,1.0,2.921,31.13,22.56,16.92,1.831,7.997,42.3391667,-70.942
BWQM,WN225,F23,6/28/2022 6:13,B,B,WN22502D,7.93,6.99,7.99,39.85,7.594,93.33,0.85,2.505,31.37,22.94,16.06,1.487,7.984,42.3391667,-70.942
BWQM,WN225,F23,6/28/2022 6:13,C,C,WN22502C,11.64,10.71,11.71,39.48,7.673,93.45,0.86,2.53,31.4,23.07,15.59,1.605,7.984,42.3391667,-70.942
BWQM,WN225,F23,6/28/2022 6:13,D,D,WN22502B,18.79,17.79,18.79,39.05,7.73,93.14,0.8,2.386,31.46,23.23,15.04,1.611,7.978,42.3391667,-70.942
BWQM,WN225,F23,6/28/2022 6:13,E,E,WN22502A,26.01,25.05,26.05,37.26,7.878,90.74,0.64,1.971,31.65,23.83,12.8,1.772,7.973,42.3391667,-70.942
BWQM,WN225,N01,6/28/2022 6:48,A,A,WN22503C,1.48,0.4,1.4,40.02,8.548,105.5,0.8,2.376,31.37,22.9,16.25,1.444,8.115,42.4193333,-70.8645
BWQM,WN225,N01,6/28/2022 6:48,B,B,WN22503B,4.2,3.14,4.14,39.85,8.67,106.5,1.67,4.671,31.41,22.98,16.01,1.452,8.097,42.4193333,-70.8645
BWQM,WN225,N01,6/28/2022 6:48,C,C,WN22503A,10.33,9.25,10.25,36.75,9.66,109.8,1.94,5.396,31.72,24.01,12.15,1.26,8.096,42.4193333,-70.8645
BWQM,WN225,N01,6/28/2022 6:48,D,D,WN225039,20.82,19.87,20.87,34.18,8.81,93.53,0.99,2.89,31.91,24.7,8.983,0.7757,7.961,42.4193333,-70.8645
BWQM,WN225,N01,6/28/2022 6:48,E,E,WN225038,28.49,27.56,28.56,33.96,8.503,89.65,0.36,1.229,31.96,24.79,8.664,0.7555,7.947,42.4193333,-70.8645
BWQM,WN225,N04,6/28/2022 7:25,A,A,WN22504A,1.55,0.46,1.46,41.2,8.526,107.7,0.44,1.442,31.44,22.68,17.45,1.042,8.199,42.4438333,-70.7365
BWQM,WN225,N04,6/28/2022 7:25,B,B,WN225049,8.89,7.9,8.9,38.83,9.327,111.9,1.24,3.543,31.43,23.25,14.85,1.057,8.174,42.4438333,-70.7365
BWQM,WN225,N04,6/28/2022 7:25,C,C,WN225048,18.33,17.24,18.24,35.13,10.04,109.3,1.25,3.565,31.88,24.5,10.12,0.7769,8.108,42.4438333,-70.7365
BWQM,WN225,N04,6/28/2022 7:25,D,D,WN225047,32.45,31.34,32.34,33.16,8.899,91.68,0.33,1.148,32.07,25.02,7.623,0.5488,7.965,42.4438333,-70.7365
BWQM,WN225,N04,6/28/2022 7:25,E,E,WN225046,46.09,44.96,45.96,32.9,8.673,88.58,0.16,0.696,32.16,25.15,7.221,0.6751,7.939,42.4438333,-70.7365
BWQM,WN225,F22,6/28/2022 8:05,A,A,WN225058,2.05,1.13,2.13,40.29,8.886,110.1,0.68,2.078,31.43,22.9,16.47,1.312,8.203,42.4798333,-70.6176667
BWQM,WN225,F22,6/28/2022 8:05,C,B,WN225057,12.79,11.69,12.69,35.6,9.11,100.6,1.5,4.237,31.74,24.27,10.82,0.9553,8.072,42.4798333,-70.6176667
BWQM,WN225,F22,6/28/2022 8:05,B,C,WN225056,36.16,35.01,36.01,33.86,8.484,89.29,0.24,0.9144,31.93,24.78,8.592,0.5669,7.959,42.4798333,-70.6176667
BWQM,WN225,F22,6/28/2022 8:05,D,D,WN225055,55.26,54.18,55.18,32.83,8.74,88.96,0.08,0.4897,32.24,25.24,7.055,0.5312,7.963,42.4798333,-70.6176667
BWQM,WN225,F22,6/28/2022 8:05,E,E,WN225054,76.43,75.31,76.31,32.52,7.865,79.15,0.04,0.3787,32.37,25.41,6.527,1.644,7.882,42.4798333,-70.6176667
BWQM,WN225,N21,6/28/2022 8:54,A,A,WN225069,1.99,1.07,2.07,41.34,8.499,107.7,0.17,0.729,31.46,22.66,17.58,0.9877,8.189,42.3878333,-70.7853333
BWQM,WN225,N21,6/28/2022 8:54,B,B,WN225068,8.94,7.9,8.9,36.46,9.392,106.2,1.14,3.292,31.62,23.97,11.95,0.8405,8.102,42.3878333,-70.7853333
BWQM,WN225,N21,6/28/2022 8:54,C,C,WN225067,14.26,13.21,14.21,35.03,9.114,99.41,1.25,3.559,31.64,24.28,10.27,1.008,7.997,42.3878333,-70.7853333
BWQM,WN225,N21,6/28/2022 8:54,D,D,WN225066,24.22,23.04,24.04,33.64,8.722,91.48,0.35,1.195,31.8,24.7,8.478,1.231,7.924,42.3878333,-70.7853333
BWQM,WN225,N21,6/28/2022 8:54,E,E,WN225065,32.08,31.16,32.16,33.58,8.688,90.7,0.24,0.9006,31.96,24.85,8.23,0.6489,7.946,42.3878333,-70.7853333
BWQM,WN225,N18,6/28/2022 9:17,A,A,WN225076,2.01,1.07,2.07,41.17,8.585,108.4,0.36,1.225,31.47,22.71,17.39,1.067,8.191,42.3658333,-70.7776667
BWQM,WN225,N18,6/28/2022 9:17,B,B,WN225075,9.68,8.7,9.7,37.31,9.542,110.0,1.26,3.596,31.66,23.84,12.85,1.188,8.148,42.3658333,-70.7776667
BWQM,WN225,N18,6/28/2022 9:17,C,C,WN225074,16.66,15.72,16.72,35.52,9.513,104.8,1.63,4.577,31.77,24.32,10.68,0.8761,8.084,42.3658333,-70.7776667
BWQM,WN225,N18,6/28/2022 9:17,D,D,WN225073,20.62,19.74,20.74,33.94,8.841,93.42,0.59,1.84,31.84,24.68,8.794,0.6976,7.961,42.3658333,-70.7776667
BWQM,WN225,N18,6/28/2022 9:17,E,E,WN225072,24.3,23.28,24.28,33.92,8.786,92.76,0.48,1.537,31.85,24.69,8.755,0.6722,7.957,42.3658333,-70.7776667
BWQM,WN225,N07,6/28/2022 9:42,A,A,WN225084,2.04,1.01,2.01,41.44,8.31,105.7,0.19,0.7748,31.4,22.57,17.78,0.764,8.224,42.3563333,-70.7061667
BWQM,WN225,N07,6/28/2022 9:42,B,B,WN225083,11.72,10.59,11.59,39.34,9.076,110.0,0.89,2.619,31.51,23.22,15.31,0.8897,8.196,42.3563333,-70.7061667
BWQM,WN225,N07,6/28/2022 9:42,C,C,WN225082,19.97,18.95,19.95,34.88,9.861,106.6,1.9,5.288,31.9,24.56,9.803,0.7737,8.109,42.3563333,-70.7061667
BWQM,WN225,N07,6/28/2022 9:42,D,D,WN225081,33.24,32.08,33.08,33.09,8.441,86.77,0.13,0.6326,32.1,25.06,7.518,0.6062,7.933,42.3563333,-70.7061667
BWQM,WN225,N07,6/28/2022 9:42,E,E,WN225080,45.95,44.9,45.9,33.1,8.421,86.56,0.13,0.6278,32.1,25.07,7.519,0.6823,7.929,42.3563333,-70.7061667
BWQM,WN225,F15,6/28/2022 10:10,A,A,WN225092,2.13,1.07,2.07,41.57,8.426,107.3,0.27,0.9947,31.46,22.6,17.84,0.9519,8.206,42.3155,-70.7276667
BWQM,WN225,F15,6/28/2022 10:10,B,B,WN225091,10.84,9.86,10.86,38.24,9.414,111.0,1.39,3.95,31.65,23.62,13.9,1.096,8.161,42.3155,-70.7276667
BWQM,WN225,F15,6/28/2022 10:10,C,C,WN225090,20.65,19.62,20.62,34.5,9.139,97.86,1.45,4.084,31.9,24.63,9.372,0.8372,8.028,42.3155,-70.7276667
BWQM,WN225,F15,6/28/2022 10:10,D,D,WN22508F,27.76,26.7,27.7,33.62,8.646,90.32,0.34,1.173,31.99,24.87,8.248,0.574,7.964,42.3155,-70.7276667
BWQM,WN225,F15,6/28/2022 10:10,E,E,WN22508E,36.22,35.25,36.25,33.38,8.358,86.7,0.22,0.8536,32.02,24.95,7.934,0.6512,7.939,42.3155,-70.7276667
BWQM,WN225,F10,6/28/2022 10:43,A,A,WN2250A0,2.04,1.01,2.01,41.43,8.501,107.9,0.29,1.03,31.46,22.64,17.69,1.015,8.218,42.2423333,-70.6373333
BWQM,WN225,F10,6/28/2022 10:43,C,B,WN22509F,10.0,9.0,10.0,37.98,9.069,106.2,1.92,5.338,31.67,23.7,13.59,1.361,8.116,42.2423333,-70.6373333
BWQM,WN225,F10,6/28/2022 10:43,B,C,WN22509E,19.56,18.65,19.65,35.02,8.238,89.46,0.42,1.378,31.86,24.5,10.01,0.6899,7.98,42.2423333,-70.6373333
BWQM,WN225,F10,6/28/2022 10:43,D,D,WN22509D,28.15,27.19,28.19,34.11,8.1,85.81,0.23,0.8932,31.94,24.74,8.878,0.6022,7.94,42.2423333,-70.6373333
BWQM,WN225,F10,6/28/2022 10:43,E,E,WN22509C,33.4,32.32,33.32,33.68,8.144,85.21,0.19,0.7867,31.98,24.86,8.32,0.6157,7.935,42.2423333,-70.6373333
BWQM,WN225,F06,6/28/2022 11:14,A,A,WN2250AE,2.04,0.94,1.94,40.04,8.986,110.6,0.37,1.244,31.51,23.05,16.08,1.326,8.182,42.1706667,-70.5766667
BWQM,WN225,F06,6/28/2022 11:14,C,B,WN2250AD,7.51,6.56,7.56,36.73,8.934,101.5,1.47,4.151,31.71,24.01,12.13,1.235,8.08,42.1706667,-70.5766667
BWQM,WN225,F06,6/28/2022 11:14,B,C,WN2250AC,14.77,13.7,14.7,35.11,8.623,93.9,1.01,2.936,31.84,24.46,10.14,0.8536,8.005,42.1706667,-70.5766667
BWQM,WN225,F06,6/28/2022 11:14,D,D,WN2250AB,22.56,21.51,22.51,34.36,8.446,90.12,0.54,1.693,31.9,24.66,9.208,0.6938,7.965,42.1706667,-70.5766667
BWQM,WN225,F06,6/28/2022 11:14,E,E,WN2250AA,32.22,31.1,32.1,33.75,8.392,87.97,0.3,1.065,31.98,24.85,8.403,0.6718,7.955,42.1706667,-70.5766667
BWQM,WN225,F05,6/28/2022 11:41,A,A,WN2250BD,2.08,1.13,2.13,39.54,9.103,110.6,0.37,1.262,31.61,23.27,15.42,1.337,8.15,42.1386667,-70.65
BWQM,WN225,F05,6/28/2022 11:41,10,B,WN2250BC,9.79,8.57,9.57,36.65,8.47,96.0,1.72,4.794,31.73,24.04,12.02,1.383,8.048,42.1386667,-70.65
BWQM,WN225,F05,6/28/2022 11:41,E,E,WN2250BB,17.52,16.63,17.63,35.11,7.903,85.97,0.49,1.581,31.88,24.5,10.09,0.7555,7.97,42.1386667,-70.65
BWQM,WN225,F13,6/28/2022 12:22,A,A,WN2250CC,2.08,1.07,2.07,41.15,8.907,112.5,0.46,1.487,31.41,22.66,17.44,1.222,8.203,42.2683333,-70.735
BWQM,WN225,F13,6/28/2022 12:22,B,B,WN2250CB,5.04,4.06,5.06,40.05,9.103,112.2,0.93,2.715,31.43,22.96,16.2,1.436,8.172,42.2683333,-70.735
BWQM,WN225,F13,6/28/2022 12:22,C,C,WN2250CA,9.29,8.39,9.39,39.2,9.327,112.5,2.55,6.984,31.61,23.35,15.03,1.498,8.141,42.2683333,-70.735
BWQM,WN225,F13,6/28/2022 12:22,D,D,WN2250C9,16.43,15.47,16.47,35.45,7.737,85.03,0.51,1.611,31.79,24.35,10.58,0.8174,7.933,42.2683333,-70.735
BWQM,WN225,F13,6/28/2022 12:22,E,E,WN2250C8,23.73,22.67,23.67,34.26,7.956,84.67,0.37,1.254,31.88,24.66,9.104,0.668,7.936,42.2683333,-70.735
BWQM,WN225,N10,6/28/2022 12:53,A,A,WN2250DA,2.12,1.07,2.07,40.79,8.872,111.2,0.5,1.586,31.42,22.76,17.03,1.357,8.183,42.3315,-70.834
BWQM,WN225,N10,6/28/2022 12:53,10,B,WN2250D9,10.04,9.12,10.12,37.53,8.231,95.4,1.21,3.473,31.66,23.79,13.1,1.109,8.023,42.3315,-70.834
BWQM,WN225,N10,6/28/2022 12:53,E,E,WN2250D8,23.24,22.37,23.37,34.01,8.48,89.52,0.43,1.406,31.98,24.79,8.718,0.8662,7.99,42.3315,-70.834
ARRS,AF221,AF1,7/6/2022 9:02,A,A,AF221026,1.48,0.58,1.58,39.7,9.045,110.3,1.308,1.067,31.59,23.21,15.62,0.9739,8.116,42.02788,-70.55467
ARRS,AF221,AF1,7/6/2022 9:02,10,10,AF221025,10.21,9.24,10.24,34.85,9.484,102.5,2.049,3.428,31.91,24.58,9.762,0.8958,8.022,42.02788,-70.55467
ARRS,AF221,AF1,7/6/2022 9:02,20,20,AF221024,20.43,19.48,20.48,33.76,8.453,88.62,0.754,1.654,32.0,24.86,8.406,0.6456,7.905,42.02788,-70.55467
ARRS,AF221,AF1,7/6/2022 9:02,E,E,AF221023,24.86,23.93,24.93,33.53,8.231,85.71,0.2968,1.033,32.03,24.93,8.099,0.6844,7.883,42.02788,-70.55467
ARRS,AF221,F05,7/6/2022 9:40,A,A,AF221031,1.44,0.52,1.52,38.82,8.711,104.0,1.563,1.294,31.7,23.53,14.5,0.9532,8.073,42.1386667,-70.65
ARRS,AF221,F05,7/6/2022 9:40,10,10,AF221030,10.17,9.24,10.24,35.41,7.975,87.47,0.8607,1.799,31.85,24.42,10.47,0.7365,7.931,42.1386667,-70.65
ARRS,AF221,F05,7/6/2022 9:40,E,E,AF22102F,16.03,15.16,16.16,35.37,8.022,87.88,0.9405,1.908,31.86,24.43,10.41,0.6916,7.95,42.1386667,-70.65
ARRS,AF221,AF4,7/6/2022 10:06,A,A,AF22103C,1.59,0.71,1.71,37.62,8.142,94.48,1.616,1.58,31.72,23.83,13.13,1.02,7.999,42.21997,-70.69553
ARRS,AF221,AF4,7/6/2022 10:06,10,10,AF22103B,10.32,9.36,10.36,36.0,7.977,88.86,1.208,2.273,31.81,24.26,11.19,0.7479,7.951,42.21997,-70.69553
ARRS,AF221,AF4,7/6/2022 10:06,E,E,AF22103A,18.56,17.65,18.65,34.91,8.084,87.48,0.4556,1.248,31.9,24.56,9.846,0.6787,7.947,42.21997,-70.69553
ARRS,AF221,F13,7/6/2022 10:25,A,A,AF221048,1.67,0.77,1.77,40.53,8.613,107.0,1.667,1.605,31.59,23.01,16.53,1.264,8.086,42.2683333,-70.735
ARRS,AF221,F13,7/6/2022 10:25,10,10,AF221047,10.05,9.12,10.12,35.83,8.249,91.53,1.726,2.983,31.81,24.29,11.01,0.7891,7.967,42.2683333,-70.735
ARRS,AF221,F13,7/6/2022 10:25,20,20,AF221046,19.9,19.06,20.06,34.72,7.845,84.51,0.4328,1.217,31.89,24.58,9.642,0.7137,7.912,42.2683333,-70.735
ARRS,AF221,F13,7/6/2022 10:25,E,E,AF221045,23.19,22.29,23.29,34.57,7.823,83.91,0.3814,1.147,31.9,24.62,9.444,0.7253,7.917,42.2683333,-70.735
ARRS,AF221,F15,7/6/2022 10:46,A,A,AF221057,1.55,0.65,1.65,39.29,8.885,107.3,3.522,3.876,31.63,23.36,15.1,1.524,8.061,42.3155,-70.7276667
ARRS,AF221,F15,7/6/2022 10:46,10,10,AF221056,10.43,9.61,10.61,35.71,9.126,101.0,2.587,4.169,31.75,24.26,10.93,1.002,8.037,42.3155,-70.7276667
ARRS,AF221,F15,7/6/2022 10:46,20,20,AF221055,19.92,19.12,20.12,34.38,8.622,92.13,1.861,3.169,31.85,24.6,9.293,0.6868,7.971,42.3155,-70.7276667
ARRS,AF221,F15,7/6/2022 10:46,E,E,AF221054,33.53,32.65,33.65,33.26,8.04,83.08,0.0872,0.7488,32.05,24.99,7.759,0.9367,7.901,42.3155,-70.7276667
ARRS,AF221,N07,7/6/2022 11:03,A,A,AF221063,1.4,0.46,1.46,40.89,8.71,109.1,1.326,1.154,31.56,22.89,16.96,1.082,8.126,42.3563333,-70.7061667
ARRS,AF221,N07,7/6/2022 11:03,10,10,AF221062,10.73,9.97,10.97,37.77,9.253,107.9,2.797,4.458,31.66,23.73,13.37,1.317,8.091,42.3563333,-70.7061667
ARRS,AF221,N07,7/6/2022 11:03,20,20,AF221061,20.09,19.36,20.36,34.63,8.749,94.1,2.667,4.279,31.84,24.55,9.587,0.7542,7.987,42.3563333,-70.7061667
ARRS,AF221,N07,7/6/2022 11:03,E,E,AF221060,43.17,42.41,43.41,33.09,8.209,84.37,0.0717,0.7279,32.1,25.07,7.51,0.7126,7.911,42.3563333,-70.7061667
ARRS,AF221,N18,7/6/2022 11:24,A,A,AF221071,1.57,0.71,1.71,40.57,8.812,109.6,1.59,1.397,31.57,22.97,16.6,1.284,8.111,42.3658333,-70.7776667
ARRS,AF221,N18,7/6/2022 11:24,10,10,AF221070,10.65,9.85,10.85,34.87,7.752,83.89,1.117,2.149,31.85,24.52,9.854,0.7465,7.903,42.3658333,-70.7776667
ARRS,AF221,N18,7/6/2022 11:24,E,E,AF22106F,24.05,23.14,24.14,33.82,8.113,85.26,0.2572,0.979,31.96,24.81,8.52,0.5645,7.928,42.3658333,-70.7776667
ARRS,AF221,N10,7/6/2022 11:42,A,A,AF22107C,1.48,0.52,1.52,39.05,9.001,108.1,1.996,1.819,31.63,23.41,14.84,1.43,8.075,42.3315,-70.834
ARRS,AF221,N10,7/6/2022 11:42,10,10,AF22107B,10.7,9.79,10.79,36.22,8.168,91.5,2.133,3.543,31.8,24.2,11.46,1.13,7.967,42.3315,-70.834
ARRS,AF221,N10,7/6/2022 11:42,E,E,AF22107A,20.92,20.03,21.03,33.92,8.017,84.46,0.3984,1.17,31.96,24.8,8.632,0.7931,7.926,42.3315,-70.834
ARRS,AF221,F23,7/6/2022 12:08,A,A,AF22108B,1.61,0.58,1.58,39.58,8.045,97.98,2.223,2.793,31.52,23.17,15.56,1.77,8.001,42.3391667,-70.942
ARRS,AF221,F23,7/6/2022 12:08,10,10,AF22108A,10.41,9.49,10.49,37.74,7.921,92.24,2.12,3.524,31.68,23.76,13.32,1.433,7.97,42.3391667,-70.942
ARRS,AF221,F23,7/6/2022 12:08,20,20,AF221089,20.13,19.18,20.18,36.97,8.122,92.77,1.582,2.785,31.72,23.97,12.39,1.521,7.979,42.3391667,-70.942
ARRS,AF221,F23,7/6/2022 12:08,E,E,AF221088,23.95,23.02,24.02,36.41,8.119,91.45,1.33,2.44,31.75,24.12,11.72,1.634,7.978,42.3391667,-70.942
ARRS,AF221,N01,7/6/2022 12:36,A,A,AF221099,1.66,0.58,1.58,39.15,9.184,110.5,1.6,1.279,31.66,23.42,14.91,1.075,8.108,42.4193333,-70.8645
ARRS,AF221,N01,7/6/2022 12:36,10,10,AF221098,10.97,9.91,10.91,35.38,9.647,105.8,2.518,4.073,31.83,24.4,10.46,1.057,8.081,42.4193333,-70.8645
ARRS,AF221,N01,7/6/2022 12:36,20,20,AF221097,20.52,19.61,20.61,34.16,8.525,90.42,1.057,2.067,31.93,24.72,8.94,0.6238,7.966,42.4193333,-70.8645
ARRS,AF221,N01,7/6/2022 12:36,E,E,AF221096,29.26,28.51,29.51,33.75,8.069,84.59,0.4531,1.245,31.98,24.85,8.406,0.7671,7.922,42.4193333,-70.8645
ARRS,AF221,N04,7/6/2022 13:06,A,A,AF2210A8,1.62,0.4,1.4,39.95,9.247,113.4,1.219,0.9325,31.61,23.17,15.87,1.133,8.153,42.4438333,-70.7365
ARRS,AF221,N04,7/6/2022 13:06,10,10,AF2210A7,11.39,10.28,11.28,34.98,9.805,106.4,2.155,3.573,31.87,24.51,9.967,0.9733,8.104,42.4438333,-70.7365
ARRS,AF221,N04,7/6/2022 13:06,20,20,AF2210A6,21.15,20.09,21.09,33.6,9.081,94.83,1.521,2.703,31.98,24.87,8.233,0.5791,8.012,42.4438333,-70.7365
ARRS,AF221,N04,7/6/2022 13:06,E,E,AF2210A5,45.66,44.66,45.66,33.01,8.275,84.86,0.1037,0.7712,32.09,25.07,7.418,0.6504,7.924,42.4438333,-70.7365
ARRS,AF221,F22,7/6/2022 13:38,A,A,AF2210B4,1.63,0.77,1.77,41.15,8.834,111.3,1.11,0.8229,31.54,22.8,17.28,1.064,8.175,42.4798333,-70.6176667
ARRS,AF221,F22,7/6/2022 13:38,10,10,AF2210B3,11.46,10.22,11.22,37.4,9.42,108.8,1.936,3.191,31.66,23.82,12.95,1.177,8.124,42.4798333,-70.6176667
ARRS,AF221,F22,7/6/2022 13:38,20,20,AF2210B2,20.89,20.03,21.03,34.7,9.157,98.63,3.467,5.386,31.86,24.56,9.647,0.913,8.042,42.4798333,-70.6176667
ARRS,AF221,F22,7/6/2022 13:38,E,E,AF2210B1,77.1,76.12,77.12,32.54,7.742,78.0,-0.1109,0.4814,32.35,25.38,6.587,1.632,7.869,42.4798333,-70.6176667
ARRS,AF221,AF6,7/6/2022 14:15,A,A,AF2210C0,1.9,0.83,1.83,42.13,8.59,110.6,1.102,0.886,31.5,22.5,18.4,0.9723,8.188,42.40335,-70.50163
ARRS,AF221,AF6,7/6/2022 14:15,10,10,AF2210BF,11.34,10.58,11.58,39.01,9.432,112.8,1.266,2.097,31.78,23.58,14.6,0.8871,8.186,42.40335,-70.50163
ARRS,AF221,AF6,7/6/2022 14:15,20,20,AF2210BE,20.85,20.03,21.03,34.8,9.345,100.4,2.728,4.363,32.1,24.77,9.484,0.8556,8.073,42.40335,-70.50163
ARRS,AF221,AF6,7/6/2022 14:15,E,E,AF2210BD,89.24,88.2,89.2,32.2,7.233,72.02,-0.1394,0.443,32.47,25.55,6.057,2.662,7.832,42.40335,-70.50163
ARRS,AF221,F17,7/6/2022 14:42,A,A,AF2210C9,1.93,0.95,1.95,42.41,8.613,111.5,0.7808,0.9721,31.53,22.45,18.67,1.032,8.202,42.3458333,-70.5705
ARRS,AF221,F17,7/6/2022 14:42,10,10,AF2210C8,11.56,10.52,11.52,38.52,9.672,114.8,1.927,3.259,31.6,23.51,14.28,1.203,8.176,42.3458333,-70.5705
ARRS,AF221,F17,7/6/2022 14:42,20,20,AF2210C7,20.19,18.94,19.94,34.55,9.747,104.4,1.786,3.066,31.94,24.67,9.382,0.7097,8.101,42.3458333,-70.5705
ARRS,AF221,F17,7/6/2022 14:42,E,E,AF2210C6,69.73,68.81,69.81,32.4,7.453,74.7,-0.0012,0.6295,32.42,25.48,6.345,2.386,7.856,42.3458333,-70.5705
ARRS,AF221,F10,7/6/2022 15:18,A,A,AF2210D5,1.76,0.71,1.71,41.25,8.768,110.7,1.11,0.9233,31.55,22.78,17.37,1.013,8.173,42.2423333,-70.6373333
ARRS,AF221,F10,7/6/2022 15:18,10,10,AF2210D4,10.97,9.85,10.85,38.86,9.406,112.5,2.019,3.386,31.61,23.43,14.65,1.138,8.154,42.2423333,-70.6373333
ARRS,AF221,F10,7/6/2022 15:18,20,20,AF2210D3,20.28,19.24,20.24,36.26,9.55,107.2,3.045,4.802,31.74,24.14,11.57,1.177,8.094,42.2423333,-70.6373333
ARRS,AF221,F10,7/6/2022 15:18,E,E,AF2210D2,33.91,33.51,34.51,34.08,8.873,93.89,0.7264,1.616,31.95,24.76,8.823,0.6104,8.005,42.2423333,-70.6373333
ARRS,AF221,F06,7/6/2022 15:45,A,A,AF2210E1,1.7,1.01,2.01,42.08,8.641,111.1,1.286,1.163,31.51,22.52,18.33,1.041,8.176,42.1706667,-70.5766667
ARRS,AF221,F06,7/6/2022 15:45,10,10,AF2210E0,10.36,9.55,10.55,38.36,9.423,111.3,2.482,4.024,31.68,23.62,14.01,1.083,8.15,42.1706667,-70.5766667
ARRS,AF221,F06,7/6/2022 15:45,20,20,AF2210DF,20.84,19.91,20.91,33.93,8.471,89.18,0.6106,1.459,32.01,24.84,8.584,0.5958,7.953,42.1706667,-70.5766667
ARRS,AF221,F06,7/6/2022 15:45,E,E,AF2210DE,30.15,29.06,30.06,33.42,8.519,88.34,0.3598,1.118,32.1,25.01,7.897,0.769,7.955,42.1706667,-70.5766667
ARRS,AF221,AF2,7/6/2022 16:10,A,A,AF2210ED,1.98,0.77,1.77,41.9,8.706,111.4,1.059,1.023,31.56,22.62,18.07,0.9434,8.202,42.09879,-70.52724
ARRS,AF221,AF2,7/6/2022 16:10,10,10,AF2210EC,9.69,8.88,9.88,41.38,8.806,111.5,0.9299,1.862,31.57,22.77,17.49,0.9414,8.191,42.09879,-70.52724
