Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
220.625,23.19,35.0,7.8263,10.8,2019-08-08,15:00:00,2019-08-08 15:00:00,11.65237,2019-08-08 15:01:00,30.739,2087.3494
220.6667,23.65,35.0,7.7761,10.81,2019-08-08,15:59:59,2019-08-08 16:00:02,11.65237,2019-08-08 16:01:00,30.161,2055.7906000000003
220.7083,24.5,35.0,7.8447,10.82,2019-08-08,16:59:59,2019-08-08 16:59:57,11.65237,2019-08-08 17:01:00,29.506,2020.0276
220.75,25.6,35.0,7.9054,10.83,2019-08-08,17:59:59,2019-08-08 18:00:00,11.65237,2019-08-08 18:01:00,29.057,1995.5122
220.7917,26.43,35.0,7.8768,10.84,2019-08-08,18:59:59,2019-08-08 19:00:02,11.65237,2019-08-08 19:01:00,30.284,2062.5064
220.8333,26.53,35.0,7.8856,10.85,2019-08-08,19:59:59,2019-08-08 19:59:57,11.65237,2019-08-08 20:01:00,30.456,2071.8976
220.875,22.91,35.0,7.8775,10.84,2019-08-08,20:59:59,2019-08-08 21:00:00,11.65237,2019-08-08 21:01:00,30.697,2085.0562
220.9167,23.63,35.0,7.8936,10.83,2019-08-08,21:59:59,2019-08-08 22:00:02,11.65237,2019-08-08 22:01:00,30.954,2099.0884
220.9583,22.16,35.0,7.9687,10.82,2019-08-08,22:59:59,2019-08-08 22:59:57,11.65237,2019-08-08 23:01:00,31.376,2122.1296
221.0,22.23,35.0,7.9255,10.81,2019-08-08,23:59:59,2019-08-09 00:00:00,11.65237,2019-08-09 00:01:00,31.403,2123.6038
221.0417,23.47,35.0,7.8974,10.81,2019-08-09,00:59:59,2019-08-09 01:00:02,11.65237,2019-08-09 01:01:00,31.419,2124.4774
221.0833,23.27,35.0,7.9249,10.82,2019-08-09,01:59:59,2019-08-09 01:59:57,11.65237,2019-08-09 02:01:00,31.24,2114.704
221.125,23.14,35.0,7.9545,10.82,2019-08-09,02:59:59,2019-08-09 03:00:00,11.65237,2019-08-09 03:01:00,30.987,2100.8902
221.1667,23.04,35.0,7.9394,10.81,2019-08-09,03:59:59,2019-08-09 04:00:02,11.65237,2019-08-09 04:01:00,30.712,2085.8752
221.2083,22.94,35.0,7.9923,10.81,2019-08-09,04:59:59,2019-08-09 04:59:57,11.65237,2019-08-09 05:01:00,30.251,2060.7046
221.25,22.84,35.0,7.9681,10.81,2019-08-09,05:59:59,2019-08-09 06:00:00,11.65237,2019-08-09 06:01:00,29.802,2036.1892
221.2917,22.64,35.0,7.9292,10.81,2019-08-09,06:59:59,2019-08-09 07:00:02,11.65237,2019-08-09 07:01:00,29.511,2020.3006
221.3333,22.46,35.0,7.9206,10.81,2019-08-09,07:59:59,2019-08-09 07:59:57,11.65237,2019-08-09 08:01:00,30.421,2069.9866
221.375,22.28,35.0,7.918,10.8,2019-08-09,08:59:59,2019-08-09 09:00:00,11.65237,2019-08-09 09:01:00,30.569,2078.0674
221.4167,20.47,35.0,7.7322,10.79,2019-08-09,09:59:59,2019-08-09 10:00:02,11.65237,2019-08-09 10:01:00,30.848,2093.3008
221.4583,20.72,35.0,7.7122,10.78,2019-08-09,10:59:59,2019-08-09 10:59:57,11.65237,2019-08-09 11:01:00,30.958,2099.3068000000003
221.5,21.09,35.0,7.7093,10.78,2019-08-09,11:59:59,2019-08-09 12:00:00,11.65237,2019-08-09 12:01:00,31.371,2121.8566
221.5417,21.31,35.0,7.7086,10.78,2019-08-09,12:59:59,2019-08-09 13:00:02,11.65237,2019-08-09 13:01:00,31.408,2123.8768
221.5833,21.88,35.0,7.7981,10.79,2019-08-09,13:59:59,2019-08-09 13:59:57,11.65237,2019-08-09 14:01:00,31.434,2125.2964
221.625,23.09,35.0,7.8936,10.8,2019-08-09,14:59:59,2019-08-09 15:00:00,11.65237,2019-08-09 15:01:00,31.31,2118.526
221.6667,23.99,35.0,7.9163,10.81,2019-08-09,15:59:59,2019-08-09 16:00:02,11.65237,2019-08-09 16:01:00,30.83,2092.318
221.7083,24.63,35.0,7.94,10.82,2019-08-09,16:59:59,2019-08-09 16:59:57,11.65237,2019-08-09 17:01:00,30.432,2070.5872
221.75,25.89,35.0,7.9434,10.83,2019-08-09,17:59:59,2019-08-09 18:00:00,11.65237,2019-08-09 18:01:00,29.892,2041.1032
221.7917,26.56,35.0,7.8934,10.84,2019-08-09,18:59:59,2019-08-09 19:00:02,11.65237,2019-08-09 19:01:00,29.513,2020.4098
221.8333,27.1,35.0,7.9224,10.85,2019-08-09,19:59:59,2019-08-09 19:59:57,11.65237,2019-08-09 20:01:00,30.188,2057.2648
221.875,27.46,35.0,7.9176,10.85,2019-08-09,20:59:59,2019-08-09 21:00:00,11.65237,2019-08-09 21:01:00,30.52,2075.392
221.9167,23.57,35.0,7.9502,10.84,2019-08-09,21:59:59,2019-08-09 22:00:02,11.65237,2019-08-09 22:01:00,30.828,2092.2088000000003
221.9583,24.17,35.0,7.9899,10.83,2019-08-09,22:59:59,2019-08-09 22:59:57,11.65237,2019-08-09 23:01:00,30.965,2099.6890000000003
222.0,23.12,35.0,7.9988,10.82,2019-08-09,23:59:59,2019-08-10 00:00:00,11.65237,2019-08-10 00:01:00,31.318,2118.9628
222.0417,24.27,35.0,7.9486,10.81,2019-08-10,00:59:59,2019-08-10 01:00:02,11.65237,2019-08-10 01:01:00,31.363,2121.4198
222.0833,24.11,35.0,7.9247,10.82,2019-08-10,01:59:59,2019-08-10 01:59:57,11.65237,2019-08-10 02:01:00,31.374,2122.0204
222.125,23.93,35.0,7.9403,10.81,2019-08-10,02:59:59,2019-08-10 03:00:00,11.65237,2019-08-10 03:01:00,31.328,2119.5088
222.1667,23.63,35.0,7.9257,10.81,2019-08-10,03:59:59,2019-08-10 04:00:02,11.65237,2019-08-10 04:01:00,31.006,2101.9276
222.2083,23.47,35.0,7.9907,10.81,2019-08-10,04:59:59,2019-08-10 04:59:57,11.65237,2019-08-10 05:01:00,30.749,2087.8954
222.25,23.34,35.0,7.9996,10.8,2019-08-10,05:59:59,2019-08-10 06:00:00,11.65237,2019-08-10 06:01:00,30.111,2053.0606
222.2917,23.12,35.0,7.9284,10.81,2019-08-10,06:59:59,2019-08-10 07:00:02,11.65237,2019-08-10 07:01:00,29.401,2014.2946
222.3333,22.81,35.0,7.9357,10.8,2019-08-10,07:59:59,2019-08-10 07:59:57,11.65237,2019-08-10 08:01:00,29.197,2003.1562
222.375,22.56,35.0,7.9109,10.8,2019-08-10,08:59:59,2019-08-10 09:00:00,11.65237,2019-08-10 09:01:00,30.042,2049.2932
222.4167,22.28,35.0,7.8536,10.8,2019-08-10,09:59:59,2019-08-10 10:00:02,11.65237,2019-08-10 10:01:00,30.416,2069.7136
222.4583,20.43,35.0,7.7773,10.78,2019-08-10,10:59:59,2019-08-10 10:59:57,11.65237,2019-08-10 11:01:00,30.765,2088.769
222.5,20.6,35.0,7.7367,10.77,2019-08-10,11:59:59,2019-08-10 12:00:00,11.65237,2019-08-10 12:01:00,30.853,2093.5738
222.5417,21.21,35.0,7.725,10.77,2019-08-10,12:59:59,2019-08-10 13:00:02,11.65237,2019-08-10 13:01:00,31.285,2117.161
222.5833,21.53,35.0,7.7275,10.77,2019-08-10,13:59:59,2019-08-10 13:59:57,11.65237,2019-08-10 14:01:00,31.288,2117.3248000000003
222.625,22.48,35.0,7.7755,10.78,2019-08-10,14:59:59,2019-08-10 15:00:00,11.65237,2019-08-10 15:01:00,31.277,2116.7242
222.6667,23.12,35.0,7.7929,10.78,2019-08-10,15:59:59,2019-08-10 16:00:02,11.65237,2019-08-10 16:01:00,31.277,2116.7242
222.7083,24.06,35.0,7.8345,10.79,2019-08-10,16:59:59,2019-08-10 16:59:57,11.65237,2019-08-10 17:01:00,30.782,2089.6972
222.75,24.53,35.0,7.8728,10.8,2019-08-10,17:59:59,2019-08-10 18:00:00,11.65237,2019-08-10 18:01:00,30.312,2064.0352000000003
222.7917,24.79,35.0,7.9353,10.81,2019-08-10,18:59:59,2019-08-10 19:00:02,11.65237,2019-08-10 19:01:00,29.798,2035.9708
222.8333,24.71,35.0,7.8477,10.81,2019-08-10,19:59:59,2019-08-10 19:59:57,11.65237,2019-08-10 20:01:00,29.35,2011.51
222.875,24.81,35.0,7.8398,10.81,2019-08-10,20:59:59,2019-08-10 21:00:00,11.65237,2019-08-10 21:01:00,30.289,2062.7794000000004
222.9167,24.63,35.0,7.8799,10.81,2019-08-10,21:59:59,2019-08-10 22:00:02,11.65237,2019-08-10 22:01:00,30.371,2067.2566
222.9583,22.48,35.0,7.9233,10.8,2019-08-10,22:59:59,2019-08-10 22:59:57,11.65237,2019-08-10 23:01:00,30.677,2083.9642000000003
223.0,23.07,35.0,8.0124,10.79,2019-08-10,23:59:59,2019-08-11 00:00:00,11.65237,2019-08-11 00:01:00,30.779,2089.5334000000003
223.0417,22.66,35.0,7.9783,10.79,2019-08-11,00:59:59,2019-08-11 01:00:02,11.65237,2019-08-11 01:01:00,31.083,2106.1318
223.0833,22.94,35.0,7.9105,10.78,2019-08-11,01:59:59,2019-08-11 01:59:57,11.65237,2019-08-11 02:01:00,31.156,2110.1176
223.125,22.76,35.0,7.8922,10.78,2019-08-11,02:59:59,2019-08-11 03:00:00,11.65237,2019-08-11 03:01:00,31.183,2111.5918
223.1667,22.58,35.0,7.9343,10.78,2019-08-11,03:59:59,2019-08-11 04:00:02,11.65237,2019-08-11 04:01:00,31.016,2102.4736000000003
223.2083,22.43,35.0,7.9468,10.78,2019-08-11,04:59:59,2019-08-11 04:59:57,11.65237,2019-08-11 05:01:00,30.793,2090.2978000000003
223.25,22.08,35.0,7.9361,10.78,2019-08-11,05:59:59,2019-08-11 06:00:00,11.65237,2019-08-11 06:01:00,30.552,2077.1392
223.2917,21.81,35.0,7.9487,10.77,2019-08-11,06:59:59,2019-08-11 07:00:02,11.65237,2019-08-11 07:01:00,30.106,2052.7876
223.3333,21.48,35.0,7.8894,10.77,2019-08-11,07:59:59,2019-08-11 07:59:57,11.65237,2019-08-11 08:01:00,29.546,2022.2116
223.375,21.24,35.0,7.8841,10.76,2019-08-11,08:59:59,2019-08-11 09:00:00,11.65237,2019-08-11 09:01:00,29.156,2000.9176
223.4167,20.89,35.0,7.8751,10.76,2019-08-11,09:59:59,2019-08-11 10:00:02,11.65237,2019-08-11 10:01:00,30.068,2050.7128
223.4583,20.65,35.0,7.8353,10.76,2019-08-11,10:59:59,2019-08-11 10:59:57,11.65237,2019-08-11 11:01:00,30.326,2064.7996000000003
223.5,19.89,35.0,7.8126,10.75,2019-08-11,11:59:59,2019-08-11 12:00:00,11.65237,2019-08-11 12:01:00,30.537,2076.3202
223.5417,19.62,35.0,7.7794,10.74,2019-08-11,12:59:59,2019-08-11 13:00:02,11.65237,2019-08-11 13:01:00,30.645,2082.217
223.5833,20.38,35.0,7.7609,10.74,2019-08-11,13:59:59,2019-08-11 13:59:57,11.65237,2019-08-11 14:01:00,30.879,2094.9934000000003
223.625,21.04,35.0,7.7811,10.74,2019-08-11,14:59:59,2019-08-11 15:00:00,11.65237,2019-08-11 15:01:00,31.033,2103.4018
223.6667,21.96,35.0,7.9071,10.75,2019-08-11,15:59:59,2019-08-11 16:00:02,11.65237,2019-08-11 16:01:00,30.977,2100.3442
223.7083,22.94,35.0,7.9555,10.76,2019-08-11,16:59:59,2019-08-11 16:59:57,11.65237,2019-08-11 17:01:00,30.7,2085.2200000000003
223.75,23.86,35.0,7.9324,10.77,2019-08-11,17:59:59,2019-08-11 18:00:00,11.65237,2019-08-11 18:01:00,30.552,2077.1392
223.7917,24.79,35.0,7.9028,10.79,2019-08-11,18:59:59,2019-08-11 19:00:02,11.65237,2019-08-11 19:01:00,30.212,2058.5752
223.8333,25.15,35.0,7.9183,10.8,2019-08-11,19:59:59,2019-08-11 19:59:57,11.65237,2019-08-11 20:01:00,29.96,2044.816
223.875,25.66,35.0,7.9801,10.8,2019-08-11,20:59:59,2019-08-11 21:00:00,11.65237,2019-08-11 21:01:00,29.702,2030.7292
223.9167,25.95,35.0,7.9377,10.8,2019-08-11,21:59:59,2019-08-11 22:00:02,11.65237,2019-08-11 22:01:00,30.319,2064.4174000000003
223.9583,25.42,35.0,7.907,10.8,2019-08-11,22:59:59,2019-08-11 22:59:57,11.65237,2019-08-11 23:01:00,30.644,2082.1624
224.0,22.33,35.0,7.9516,10.79,2019-08-11,23:59:59,2019-08-12 00:00:00,11.65237,2019-08-12 00:01:00,30.856,2093.7376000000004
224.0417,22.94,35.0,8.0164,10.78,2019-08-12,00:59:59,2019-08-12 01:00:02,11.65237,2019-08-12 01:01:00,30.992,2101.1632
224.0833,22.99,35.0,8.0149,10.77,2019-08-12,01:59:59,2019-08-12 01:59:57,11.65237,2019-08-12 02:01:00,31.312,2118.6352
224.125,22.89,35.0,7.9548,10.77,2019-08-12,02:59:59,2019-08-12 03:00:00,11.65237,2019-08-12 03:01:00,31.397,2123.2762
224.1667,22.74,35.0,7.8919,10.77,2019-08-12,03:59:59,2019-08-12 04:00:02,11.65237,2019-08-12 04:01:00,31.4,2123.44
224.2083,22.53,35.0,8.03,10.76,2019-08-12,04:59:59,2019-08-12 04:59:57,11.65237,2019-08-12 05:01:00,31.184,2111.6464
224.25,22.36,35.0,8.052,10.76,2019-08-12,05:59:59,2019-08-12 06:00:00,11.65237,2019-08-12 06:01:00,30.983,2100.6718
224.2917,22.16,35.0,8.0425,10.76,2019-08-12,06:59:59,2019-08-12 07:00:02,11.65237,2019-08-12 07:01:00,30.716,2086.0936
224.3333,22.01,35.0,8.0071,10.75,2019-08-12,07:59:59,2019-08-12 07:59:57,11.65237,2019-08-12 08:01:00,30.188,2057.2648
224.375,21.86,35.0,8.0192,10.75,2019-08-12,08:59:59,2019-08-12 09:00:00,11.65237,2019-08-12 09:01:00,29.391,2013.7486
224.4167,21.71,35.0,7.9964,10.75,2019-08-12,09:59:59,2019-08-12 10:00:02,11.65237,2019-08-12 10:01:00,29.021,1993.5466
224.4583,21.53,35.0,7.9562,10.75,2019-08-12,10:59:59,2019-08-12 10:59:57,11.65237,2019-08-12 11:01:00,30.277,2062.1242
224.5,21.44,35.0,7.9497,10.74,2019-08-12,11:59:59,2019-08-12 12:00:00,11.65237,2019-08-12 12:01:00,30.556,2077.3576000000003
224.5417,21.66,35.0,7.919,10.74,2019-08-12,12:59:59,2019-08-12 13:00:02,11.65237,2019-08-12 13:01:00,30.717,2086.1482
224.5833,21.29,35.0,7.8459,10.74,2019-08-12,13:59:59,2019-08-12 13:59:57,11.65237,2019-08-12 14:01:00,30.812,2091.3352000000004
224.625,22.48,35.0,7.7904,10.74,2019-08-12,14:59:59,2019-08-12 15:00:00,11.65237,2019-08-12 15:01:00,31.248,2115.1408
224.6667,23.01,35.0,7.8427,10.75,2019-08-12,15:59:59,2019-08-12 16:00:02,11.65237,2019-08-12 16:01:00,31.347,2120.5462
224.7083,23.86,35.0,7.8928,10.76,2019-08-12,16:59:59,2019-08-12 16:59:57,11.65237,2019-08-12 17:01:00,31.33,2119.618
224.75,24.61,35.0,7.9438,10.77,2019-08-12,17:59:59,2019-08-12 18:00:00,11.65237,2019-08-12 18:01:00,31.23,2114.1580000000004
224.7917,24.92,35.0,7.9393,10.77,2019-08-12,18:59:59,2019-08-12 19:00:02,11.65237,2019-08-12 19:01:00,30.847,2093.2462
224.8333,25.02,35.0,7.9247,10.77,2019-08-12,19:59:59,2019-08-12 19:59:57,11.65237,2019-08-12 20:01:00,30.446,2071.3516
224.875,25.23,35.0,7.9306,10.78,2019-08-12,20:59:59,2019-08-12 21:00:00,11.65237,2019-08-12 21:01:00,29.912,2042.1952
224.9167,25.15,35.0,7.9787,10.78,2019-08-12,21:59:59,2019-08-12 22:00:02,11.65237,2019-08-12 22:01:00,29.517,2020.6282
224.9583,24.97,35.0,8.0005,10.78,2019-08-12,22:59:59,2019-08-12 22:59:57,11.65237,2019-08-12 23:01:00,30.522,2075.5012
225.0,24.68,35.0,8.0134,10.78,2019-08-12,23:59:59,2019-08-13 00:00:00,11.65237,2019-08-13 00:01:00,30.578,2078.5588
225.0417,22.48,35.0,7.9737,10.76,2019-08-13,00:59:59,2019-08-13 01:00:02,11.65237,2019-08-13 01:01:00,30.853,2093.5738
225.0833,22.66,35.0,8.0016,10.75,2019-08-13,01:59:59,2019-08-13 01:59:57,11.65237,2019-08-13 02:01:00,30.993,2101.2178
225.125,22.11,35.0,7.9843,10.74,2019-08-13,02:59:59,2019-08-13 03:00:00,11.65237,2019-08-13 03:01:00,31.322,2119.1812
225.1667,22.61,35.0,7.9281,10.74,2019-08-13,03:59:59,2019-08-13 04:00:02,11.65237,2019-08-13 04:01:00,31.327,2119.4542
225.2083,22.48,35.0,7.9025,10.74,2019-08-13,04:59:59,2019-08-13 04:59:57,11.65237,2019-08-13 05:01:00,31.302,2118.0892000000003
225.25,22.28,35.0,7.9295,10.74,2019-08-13,05:59:59,2019-08-13 06:00:00,11.65237,2019-08-13 06:01:00,31.178,2111.3188
225.2917,22.11,35.0,7.9454,10.74,2019-08-13,06:59:59,2019-08-13 07:00:02,11.65237,2019-08-13 07:01:00,31.0,2101.6000000000004
225.3333,22.01,35.0,7.9451,10.74,2019-08-13,07:59:59,2019-08-13 07:59:57,11.65237,2019-08-13 08:01:00,30.725,2086.585
225.375,21.93,35.0,7.924,10.73,2019-08-13,08:59:59,2019-08-13 09:00:00,11.65237,2019-08-13 09:01:00,30.291,2062.8886
225.4167,21.86,35.0,7.8907,10.73,2019-08-13,09:59:59,2019-08-13 10:00:02,11.65237,2019-08-13 10:01:00,29.591,2024.6686
225.4583,21.86,35.0,7.8915,10.73,2019-08-13,10:59:59,2019-08-13 10:59:57,11.65237,2019-08-13 11:01:00,29.392,2013.8032
225.5,21.96,35.0,7.8725,10.73,2019-08-13,11:59:59,2019-08-13 12:00:00,11.65237,2019-08-13 12:01:00,30.32,2064.472
225.5417,22.31,35.0,7.795,10.73,2019-08-13,12:59:59,2019-08-13 13:00:02,11.65237,2019-08-13 13:01:00,30.514,2075.0644
225.5833,21.21,35.0,7.8252,10.73,2019-08-13,13:59:59,2019-08-13 13:59:57,11.65237,2019-08-13 14:01:00,30.706,2085.5476
225.625,21.44,35.0,7.8493,10.72,2019-08-13,14:59:59,2019-08-13 15:00:00,11.65237,2019-08-13 15:01:00,30.862,2094.0652
225.6667,22.23,35.0,7.8251,10.72,2019-08-13,15:59:59,2019-08-13 16:00:02,11.65237,2019-08-13 16:01:00,31.135,2108.9710000000005
225.7083,22.21,35.0,7.8394,10.73,2019-08-13,16:59:59,2019-08-13 16:59:57,11.65237,2019-08-13 17:01:00,31.164,2110.5544
225.75,22.16,35.0,7.9493,10.73,2019-08-13,17:59:59,2019-08-13 18:00:00,11.65237,2019-08-13 18:01:00,31.146,2109.5716
225.7917,22.08,35.0,8.0235,10.73,2019-08-13,18:59:59,2019-08-13 19:00:02,11.65237,2019-08-13 19:01:00,30.942,2098.4332
225.8333,22.13,35.0,7.9642,10.73,2019-08-13,19:59:59,2019-08-13 19:59:57,11.65237,2019-08-13 20:01:00,30.629,2081.3434
225.875,22.13,35.0,8.03,10.72,2019-08-13,20:59:59,2019-08-13 21:00:00,11.65237,2019-08-13 21:01:00,30.182,2056.9372000000003
225.9167,22.18,35.0,8.0083,10.72,2019-08-13,21:59:59,2019-08-13 22:00:02,11.65237,2019-08-13 22:01:00,29.591,2024.6686
225.9583,22.13,35.0,7.9952,10.72,2019-08-13,22:59:59,2019-08-13 22:59:57,11.65237,2019-08-13 23:01:00,29.488,2019.0448
226.0,22.23,35.0,7.9423,10.72,2019-08-13,23:59:59,2019-08-14 00:00:00,11.65237,2019-08-14 00:01:00,30.128,2053.9888
226.0417,22.16,35.0,7.9119,10.72,2019-08-14,00:59:59,2019-08-14 01:00:02,11.65237,2019-08-14 01:01:00,30.226,2059.3396
226.0833,20.77,35.0,7.9134,10.71,2019-08-14,01:59:59,2019-08-14 01:59:57,11.65237,2019-08-14 02:01:00,30.529,2075.8834
226.125,20.7,35.0,7.9251,10.7,2019-08-14,02:59:59,2019-08-14 03:00:00,11.65237,2019-08-14 03:01:00,30.686,2084.4556
226.1667,20.77,35.0,7.9649,10.7,2019-08-14,03:59:59,2019-08-14 04:00:02,11.65237,2019-08-14 04:01:00,30.867,2094.3382
226.2083,21.02,35.0,7.8873,10.7,2019-08-14,04:59:59,2019-08-14 04:59:57,11.65237,2019-08-14 05:01:00,30.888,2095.4848
226.25,21.19,35.0,7.8227,10.7,2019-08-14,05:59:59,2019-08-14 06:00:00,11.65237,2019-08-14 06:01:00,30.83,2092.318
226.2917,21.16,35.0,7.9435,10.7,2019-08-14,06:59:59,2019-08-14 07:00:02,11.65237,2019-08-14 07:01:00,30.746,2087.7316
226.3333,21.14,35.0,7.9371,10.7,2019-08-14,07:59:59,2019-08-14 07:59:57,11.65237,2019-08-14 08:01:00,30.481,2073.2626
226.375,21.11,35.0,7.9458,10.7,2019-08-14,08:59:59,2019-08-14 09:00:00,11.65237,2019-08-14 09:01:00,30.043,2049.3478
226.4167,21.11,35.0,8.0086,10.7,2019-08-14,09:59:59,2019-08-14 10:00:02,11.65237,2019-08-14 10:01:00,29.4,2014.24
226.4583,21.06,35.0,7.909,10.7,2019-08-14,10:59:59,2019-08-14 10:59:57,11.65237,2019-08-14 11:01:00,28.642,1972.8532
226.5,21.04,35.0,7.8764,10.7,2019-08-14,11:59:59,2019-08-14 12:00:00,11.65237,2019-08-14 12:01:00,28.855,1984.483
226.5417,21.06,35.0,7.8601,10.69,2019-08-14,12:59:59,2019-08-14 13:00:02,11.65237,2019-08-14 13:01:00,29.623,2026.4158
226.5833,21.14,35.0,7.8741,10.69,2019-08-14,13:59:59,2019-08-14 13:59:57,11.65237,2019-08-14 14:01:00,30.055,2050.003
226.625,20.43,35.0,7.8552,10.69,2019-08-14,14:59:59,2019-08-14 15:00:00,11.65237,2019-08-14 15:01:00,30.39,2068.294
226.6667,20.74,35.0,7.8612,10.69,2019-08-14,15:59:59,2019-08-14 16:00:02,11.65237,2019-08-14 16:01:00,30.496,2074.0816
226.7083,21.29,35.0,7.8308,10.69,2019-08-14,16:59:59,2019-08-14 16:59:57,11.65237,2019-08-14 17:01:00,30.762,2088.6052
226.75,21.34,35.0,7.8463,10.69,2019-08-14,17:59:59,2019-08-14 18:00:00,11.65237,2019-08-14 18:01:00,30.706,2085.5476
226.7917,21.71,35.0,7.9541,10.69,2019-08-14,18:59:59,2019-08-14 19:00:02,11.65237,2019-08-14 19:01:00,30.365,2066.929
226.8333,21.88,35.0,7.9934,10.7,2019-08-14,19:59:59,2019-08-14 19:59:57,11.65237,2019-08-14 20:01:00,30.257,2061.0322
226.875,21.83,35.0,7.9993,10.69,2019-08-14,20:59:59,2019-08-14 21:00:00,11.65237,2019-08-14 21:01:00,30.006,2047.3276
226.9167,21.83,35.0,8.0035,10.7,2019-08-14,21:59:59,2019-08-14 22:00:02,11.65237,2019-08-14 22:01:00,29.466,2017.8436
226.9583,21.73,35.0,8.0026,10.7,2019-08-14,22:59:59,2019-08-14 22:59:57,11.65237,2019-08-14 23:01:00,28.81,1982.026
227.0,21.66,35.0,7.995,10.69,2019-08-14,23:59:59,2019-08-15 00:00:00,11.65237,2019-08-15 00:01:00,28.985,1991.581
227.0417,21.58,35.0,7.9859,10.69,2019-08-15,00:59:59,2019-08-15 01:00:02,11.65237,2019-08-15 01:01:00,29.84,2038.264
227.0833,20.7,35.0,7.9492,10.69,2019-08-15,01:59:59,2019-08-15 01:59:57,11.65237,2019-08-15 02:01:00,30.231,2059.6126000000004
227.125,20.52,35.0,7.9722,10.68,2019-08-15,02:59:59,2019-08-15 03:00:00,11.65237,2019-08-15 03:01:00,30.293,2062.9978
227.1667,20.3,35.0,7.9625,10.68,2019-08-15,03:59:59,2019-08-15 04:00:02,11.65237,2019-08-15 04:01:00,30.537,2076.3202
227.2083,20.6,35.0,7.9467,10.67,2019-08-15,04:59:59,2019-08-15 04:59:57,11.65237,2019-08-15 05:01:00,30.73,2086.858
227.25,20.55,35.0,7.8992,10.67,2019-08-15,05:59:59,2019-08-15 06:00:00,11.65237,2019-08-15 06:01:00,30.747,2087.7862
227.2917,20.52,35.0,7.8984,10.67,2019-08-15,06:59:59,2019-08-15 07:00:02,11.65237,2019-08-15 07:01:00,30.523,2075.5558
227.3333,20.52,35.0,7.9523,10.67,2019-08-15,07:59:59,2019-08-15 07:59:57,11.65237,2019-08-15 08:01:00,30.463,2072.2798000000003
227.375,20.5,35.0,8.0028,10.66,2019-08-15,08:59:59,2019-08-15 09:00:00,11.65237,2019-08-15 09:01:00,30.172,2056.3912
227.4167,20.47,35.0,7.9479,10.67,2019-08-15,09:59:59,2019-08-15 10:00:02,11.65237,2019-08-15 10:01:00,29.703,2030.7838
227.4583,20.45,35.0,7.9224,10.66,2019-08-15,10:59:59,2019-08-15 10:59:57,11.65237,2019-08-15 11:01:00,28.9,1986.94
227.5,20.43,35.0,7.9092,10.66,2019-08-15,11:59:59,2019-08-15 12:00:00,11.65237,2019-08-15 12:01:00,28.163,1946.6998
227.5417,20.57,35.0,7.8956,10.66,2019-08-15,12:59:59,2019-08-15 13:00:02,11.65237,2019-08-15 13:01:00,29.064,1995.8944
227.5833,21.39,35.0,7.8996,10.67,2019-08-15,13:59:59,2019-08-15 13:59:57,11.65237,2019-08-15 14:01:00,29.838,2038.1548
227.625,22.76,35.0,7.9232,10.68,2019-08-15,14:59:59,2019-08-15 15:00:00,11.65237,2019-08-15 15:01:00,30.155,2055.463
